Date,Open,High,Low,Close,Volume,Adj Close
2013-10-18,130.519,130.86,129.296,129.495,86418000,214.74
2013-10-17,127.96,130.621,127.732,130.405,174052700,216.248
2013-10-16,125.827,128.179,124.433,127.96,85996000,212.193
2013-10-15,126.51,126.51,125.23,126.254,65952500,209.364
2013-10-14,125.401,126.538,125.23,125.998,46373000,208.94
2013-10-11,124.348,125.372,124.093,125.002,61359600,207.289
2013-10-10,122.898,123.922,122.33,123.638,73875300,205.026
2013-10-09,123.24,123.694,121.732,122.273,94497400,202.763
2013-10-08,124.036,124.917,123.012,124.235,112137300,206.017
2013-10-07,125.116,125.173,124.036,124.434,52107100,206.347
2013-10-04,125.316,126.936,124.917,125.97,52085800,208.893
2013-10-03,125.116,126.936,124.832,126.254,104511200,209.364
2013-10-02,123.694,124.519,123.268,124.519,54107200,206.488
2013-10-01,123.41,123.979,122.614,123.979,80417600,205.591
2013-09-30,122.33,123.638,121.844,122.841,87606000,203.706
2013-09-27,123.837,124.235,122.785,123.524,59462100,204.837
2013-09-26,123.24,124.666,122.898,124.263,75725100,206.064
2013-09-25,122.216,124.207,121.988,123.524,143602300,204.837
2013-09-24,119.116,121.306,119.031,121.192,86603500,200.971
2013-09-23,119.116,119.879,118.804,118.917,56503200,197.198
2013-09-20,118.292,119.482,118.292,118.576,126689800,196.632
2013-09-19,120.567,120.624,118.361,119.287,118164600,197.812
2013-09-18,120.709,121.022,119.827,120.197,101429900,199.32
2013-09-17,121.022,121.619,119.941,120.14,77158600,199.226
2013-09-16,121.135,121.789,120.396,121.647,69378900,201.726
2013-09-13,119.827,120.936,119.571,120.567,67737400,199.934
2013-09-12,119.002,119.486,118.348,119.486,74592200,198.142
2013-09-11,119.031,119.944,118.832,119.515,102720700,198.189
2013-09-10,120.225,120.31,116.017,118.235,107839500,196.067
2013-09-09,119.60,120.201,119.092,119.656,78213700,198.424
2013-09-06,118.861,119.884,118.348,119.856,99923000,198.754
2013-09-05,118.861,120.794,118.198,119.742,136408000,198.566
2013-09-04,116.586,117.813,116.273,117.723,149285800,195.218
2013-09-03,119.97,121.05,113.799,115.164,258367100,190.974
2013-09-02,122.273,122.898,120.102,121.249,159796000,201.065
2013-08-30,116.899,119.784,116.785,117.297,175804200,194.511
2013-08-29,117.723,118.797,115.278,116.444,355968300,193.096
2013-08-28,107.543,107.97,106.491,107.657,91335900,178.526
2013-08-27,108.254,109.335,108.055,108.112,91799200,179.28
2013-08-26,109.05,109.05,109.05,109.05,000,180.836
2013-08-23,107.97,109.214,107.714,109.05,49051300,180.836
2013-08-22,107.998,109.111,107.106,108.084,49243900,179.233
2013-08-21,108.424,109.078,107.97,108.055,76585300,179.186
2013-08-20,107.287,109.022,107.136,108.169,59578500,179.374
2013-08-19,109.05,109.494,107.685,107.97,53446000,179.044
2013-08-16,109.335,110.017,108.652,109.363,72431500,181.355
2013-08-15,110.984,111.609,109.136,109.676,57165600,181.873
2013-08-14,112.32,112.917,111.012,111.069,71555900,184.184
2013-08-13,111.951,112.747,111.468,112.434,36431000,186.447
2013-08-12,112.207,112.71,110.984,111.581,36846200,185.033
2013-08-09,111.979,116.991,111.382,111.865,83145600,185.504
2013-08-08,112.406,112.747,111.382,111.922,45843100,185.599
2013-08-07,112.349,113.515,112.28,112.434,61370400,186.447
2013-08-06,112.776,112.949,111.931,112.69,45773300,186.872
2013-08-05,113.742,114.197,112.15,112.605,31569500,186.73
2013-08-02,114.026,114.164,113.019,113.372,40045800,188.003
2013-08-01,112.804,113.862,112.548,113.856,67490400,188.805
2013-07-31,110.756,112.694,110.756,112.32,60747700,186.258
2013-07-30,110.899,112.07,110.444,110.955,40217100,183.995
2013-07-29,109.932,111.069,109.932,110.557,40196600,183.335
2013-07-26,110.017,110.529,108.841,109.505,35128500,181.59
2013-07-25,110.301,110.698,109.192,110.046,41532300,182.486
2013-07-24,110.899,111.012,109.392,110.102,63184400,182.58
2013-07-23,110.70,111.159,109.704,109.704,68535700,181.92
2013-07-22,110.33,110.813,109.192,110.33,50812500,182.958
2013-07-19,109.022,110.273,108.652,110.245,98145200,182.817
2013-07-18,108.937,109.802,108.396,108.823,90842400,180.458
2013-07-17,109.96,110.529,108.51,109.363,41419900,181.355
2013-07-16,111.468,114.68,110.017,110.017,120313600,182.439
2013-07-15,110.33,111.183,110.046,111.183,93242400,184.372
2013-07-12,109.448,110.826,109.394,110.216,51015500,182.77
2013-07-11,109.989,110.325,108.851,108.937,57942000,180.648
2013-07-10,110.273,110.472,107.424,109.477,60635200,181.543
2013-07-09,109.818,110.525,109.078,110.301,49378700,182.911
2013-07-08,110.017,110.043,108.851,109.136,55935500,180.978
2013-07-05,110.074,110.785,108.567,109.05,60077300,180.836
2013-07-04,106.889,110.273,106.706,110.273,59833700,182.864
2013-07-03,106.946,107.316,105.894,106.548,101560800,176.687
2013-07-02,107.77,108.254,106.008,107.998,47738900,179.091
2013-07-01,107.373,108.027,104.245,107.259,74064000,177.865
2013-06-28,106.633,107.458,104.245,106.832,146895400,177.158
2013-06-27,104.586,106.605,103.903,105.979,122728500,175.743
2013-06-26,102.709,104.33,102.14,104.273,111531000,172.914
2013-06-25,101.287,102.754,100.093,102.482,117580800,169.943
2013-06-24,99.695,101.442,99.297,100.036,129838800,165.889
2013-06-21,101.544,102.51,99.998,100.008,281630000,165.841
2013-06-20,102.055,105.814,100.662,101.088,100089100,167.632
2013-06-19,104.472,108.064,102.993,103.192,149781000,171.122
2013-06-18,103.107,106.093,102.652,104.842,120220200,173.857
2013-06-17,102.993,108.448,102.937,103.903,111310200,172.301
2013-06-14,102.368,103.51,101.685,102.396,106600100,169.801
2013-06-13,101.117,102.738,100.463,101.629,148168600,168.529
2013-06-12,105.013,108.674,102.51,102.937,161005300,170.698
2013-06-11,108.197,109.761,108.197,109.192,75836100,174.117
2013-06-10,108.339,109.505,107.866,109.05,74486900,173.89
2013-06-07,107.23,109.647,106.984,109.107,86927300,173.981
2013-06-06,107.116,108.311,106.749,107.003,66251100,170.626
2013-06-05,108.652,108.965,106.434,106.633,82331700,170.036
2013-06-04,107.998,109.363,107.742,109.221,121682300,174.162
2013-06-03,108.197,108.722,106.946,107.259,73931300,171.034
2013-05-31,109.647,110.301,108.339,109.164,128391500,174.072
2013-05-30,109.306,110.643,109.306,109.761,67594800,175.024
2013-05-29,112.036,112.036,109.42,109.732,94326100,174.978
2013-05-28,110.557,113.23,110.557,112.434,68115300,179.286
2013-05-27,110.643,110.643,110.643,110.643,000,176.43
2013-05-24,110.301,111.24,109.989,110.643,114615100,176.43
2013-05-23,110.614,111.337,108.811,110.074,149604200,175.523
2013-05-22,113.742,114.112,111.695,111.922,139949200,178.47
2013-05-21,112.462,113.714,111.468,113.685,121862200,181.281
2013-05-20,112.519,113.085,110.842,112.377,128470300,179.196
2013-05-17,112.15,113.173,111.865,112.434,78102100,179.286
2013-05-16,111.297,113.06,111.154,112.064,100880300,178.696
2013-05-15,110.102,111.439,109.534,111.012,74809500,177.019
2013-05-14,110.33,110.33,108.51,110.046,82055400,175.477
2013-05-13,110.671,110.785,109.846,110.046,63349500,175.477
2013-05-10,109.05,110.643,109.05,110.529,67977100,176.248
2013-05-09,109.505,109.676,108.747,109.42,83112500,174.48
2013-05-08,110.614,110.813,109.477,109.79,66001300,175.069
2013-05-07,110.33,110.87,109.619,110.529,62226200,176.248
2013-05-06,110.216,110.216,110.216,110.216,000,175.75
2013-05-03,109.932,110.668,109.099,110.216,87648000,175.75
2013-05-02,110.586,111.354,109.562,110.301,83531100,175.885
2013-05-01,111.922,112.444,111.297,111.496,50072600,177.79
2013-04-30,111.808,112.178,110.899,111.581,86649300,177.926
2013-04-29,112.064,112.292,111.297,111.951,83457000,178.515
2013-04-26,111.211,112.442,110.994,112.15,47659900,178.833
2013-04-25,110.899,113.23,110.614,111.695,105744800,178.108
2013-04-24,110.899,111.041,109.591,109.875,66682500,175.205
2013-04-23,110.301,111.041,109.562,110.927,70366700,176.883
2013-04-22,110.87,111.211,110.188,110.785,46231700,176.656
2013-04-19,110.216,111.211,109.335,109.903,117508000,175.25
2013-04-18,107.259,112.32,107.06,109.477,103392100,174.57
2013-04-17,108.766,108.794,106.861,107.629,57083700,171.623
2013-04-16,107.941,108.993,107.515,107.998,74889300,172.212
2013-04-15,108.14,109.05,107.316,108.624,46390500,173.21
2013-04-12,107.629,109.221,107.401,108.368,54317900,172.802
2013-04-11,107.543,108.567,107.373,107.941,49184300,172.122
2013-04-10,106.719,107.943,105.752,107.60,59657700,171.578
2013-04-09,106.349,107.60,105.894,106.633,77657800,170.036
2013-04-08,103.875,105.609,103.392,105.098,125591000,167.588
2013-04-05,105.041,105.609,103.306,103.846,77535100,165.592
2013-04-04,105.212,106.832,104.472,105.098,66505100,167.588
2013-04-03,105.212,108.084,105.212,105.866,130617900,168.812
2013-04-02,106.178,112.739,105.931,109.192,282248900,174.117
2013-04-01,106.122,106.122,106.122,106.122,000,169.22
2013-03-29,106.122,106.122,106.122,106.122,000,169.22
2013-03-28,105.468,106.861,105.354,106.122,96061200,169.22
2013-03-27,107.145,107.149,103.932,105.78,103213800,168.676
2013-03-26,106.576,107.003,105.354,106.776,62414100,170.263
2013-03-25,106.349,108.595,106.15,106.462,134322800,169.764
2013-03-22,104.074,105.154,104.017,104.33,65827700,166.363
2013-03-21,105.183,105.376,103.761,104.387,74238500,166.454
2013-03-20,106.349,106.633,105.253,105.667,109631400,168.495
2013-03-19,105.183,107.458,105.154,106.69,100901500,170.126
2013-03-18,102.396,105.86,102.396,105.183,98076500,167.723
2013-03-15,105.183,106.736,103.733,104.216,130848700,166.182
2013-03-14,102.396,105.268,102.396,104.955,111626300,167.361
2013-03-13,104.728,104.955,103.392,103.647,90708100,165.275
2013-03-12,105.41,105.823,104.529,105.212,75925700,167.769
2013-03-11,104.785,106.696,104.343,105.638,85903200,168.449
2013-03-08,102.368,104.894,101.941,104.842,122296500,167.18
2013-03-07,102.396,102.652,100.889,101.572,114434900,161.965
2013-03-06,100.662,103.164,100.261,102.368,446984500,163.234
2013-03-05,95.60,96.05,94.946,95.884,71843800,152.896
2013-03-04,95.714,96.368,94.946,95.373,74579200,152.08
2013-03-01,94.122,95.942,93.894,95.714,145785300,152.625
2013-02-28,94.406,94.52,93.553,94.15,101505200,150.13
2013-02-27,93.553,94.272,92.814,93.894,140014000,149.722
2013-02-26,92.643,92.899,92.074,92.074,88101900,146.821
2013-02-25,92.956,93.568,92.245,93.325,224759300,148.815
2013-02-22,91.306,92.956,91.306,92.728,122064100,147.864
2013-02-21,92.131,92.16,90.877,90.994,92152800,145.098
2013-02-20,93.098,93.212,92.04,92.415,99255000,147.364
2013-02-19,93.61,93.781,91.847,92.984,179147700,148.272
2013-02-18,95.544,95.60,94.719,94.861,123102300,151.265
2013-02-15,94.832,96.40,94.832,95.43,112303200,152.171
2013-02-14,97.221,97.545,95.003,95.288,182812900,151.945
2013-02-13,98.472,98.745,96.43,97.619,135520800,155.662
2013-02-12,98.614,98.857,97.591,98.671,73801900,157.34
2013-02-11,98.927,99.462,98.224,98.757,49382400,157.476
2013-02-08,98.956,99.78,98.728,98.899,88271800,157.703
2013-02-07,97.534,99.297,97.107,97.733,149925700,155.844
2013-02-06,97.619,97.619,96.681,96.88,140857400,154.484
2013-02-05,96.681,97.846,96.112,97.392,87345100,155.299
2013-02-04,96.624,97.534,96.226,96.965,100890400,154.619
2013-02-01,98.529,99.212,98.103,98.643,74220700,157.295
2013-01-31,98.558,98.842,97.335,97.875,93166600,156.071
2013-01-30,98.415,99.127,98.103,98.671,62682100,157.34
2013-01-29,97.79,98.558,97.79,98.33,82260600,156.796
2013-01-28,97.306,98.169,97.006,97.306,104566400,155.164
2013-01-25,96.254,97.062,95.828,96.823,84336300,154.393
2013-01-24,93.809,96.397,93.325,95.913,133281600,152.941
2013-01-23,92.586,93.388,91.449,92.956,82503100,148.226
2013-01-22,91.904,93.018,91.079,92.359,103036100,147.274
2013-01-21,92.472,93.155,92.017,92.274,43601200,147.138
2013-01-18,91.335,92.478,91.107,92.046,122248100,146.776
2013-01-17,91.25,91.409,90.453,91.363,94813200,145.687
2013-01-16,91.904,92.074,90.738,90.994,115398700,145.098
2013-01-15,92.70,98.046,91.705,92.70,90461800,147.818
2013-01-14,94.406,94.491,93.041,93.183,65196600,148.589
2013-01-11,93.866,94.298,93.256,93.951,84710200,149.813
2013-01-10,93.723,94.083,93.007,93.553,83742200,149.178
2013-01-09,92.70,94.298,90.196,94.122,92346000,150.085
2013-01-08,92.757,93.692,92.359,92.359,140971900,147.274
2013-01-07,90.795,91.695,90.738,90.795,71771600,144.78
2013-01-04,89.288,92.34,89.288,91.022,76183300,145.143
2013-01-03,89.799,89.907,88.69,89.515,71870400,142.74
2013-01-02,89.202,90.084,87.837,89.544,83340500,142.785
2013-01-01,87.837,87.837,87.837,87.837,000,140.064
2012-12-31,88.179,88.38,87.695,87.837,26761800,140.064
2012-12-28,88.605,89.06,88.122,88.378,52484900,140.926
2012-12-27,88.463,89.338,88.207,88.747,52773500,141.515
2012-12-26,88.89,88.89,88.89,88.89,000,141.742
2012-12-25,88.89,88.89,88.89,88.89,000,141.742
2012-12-24,88.605,89.234,88.435,88.89,24262400,141.742
2012-12-21,88.349,89.261,87.781,88.491,143508600,141.107
2012-12-20,88.69,89.776,88.406,88.605,82937800,141.289
2012-12-19,88.719,89.577,88.046,89.089,106444000,142.06
2012-12-18,89.942,90.624,88.662,88.861,118719500,141.697
2012-12-17,89.487,90.749,88.704,89.97,142187000,143.465
2012-12-14,92.415,92.728,91.42,91.534,85276500,145.959
2012-12-13,91.761,92.928,91.562,92.415,84176300,147.364
2012-12-12,91.648,92.124,91.363,91.875,82060200,146.503
2012-12-11,91.676,92.131,91.591,91.733,71258500,146.276
2012-12-10,92.074,92.358,91.363,91.875,57242200,146.503
2012-12-07,91.904,92.656,91.676,92.046,72286800,146.776
2012-12-06,90.937,92.245,90.567,91.818,96190700,146.412
2012-12-05,90.937,91.03,90.129,90.624,72679900,144.508
2012-12-04,90.766,91.202,90.368,90.738,73804700,144.689
2012-12-03,92.017,92.074,91.022,91.506,56221500,145.914
2012-11-30,91.42,92.216,91.022,91.648,96815800,146.141
2012-11-29,90.198,91.392,89.856,91.164,89744000,145.369
2012-11-28,88.463,90.131,88.179,89.998,97144200,143.51
2012-11-27,89.771,90.145,88.833,89.23,86332600,142.286
2012-11-26,90.283,91.177,89.60,89.657,64372100,142.966
2012-11-23,90.141,90.748,89.418,90.254,56556500,143.918
2012-11-22,90.652,90.795,89.344,90.027,56548200,143.556
2012-11-21,90.283,91.404,90.027,90.51,84848800,144.326
2012-11-20,91.335,92.804,90.271,92.302,112882500,144.339
2012-11-19,90.226,91.458,89.367,91.278,91799400,142.738
2012-11-16,90.652,91.591,88.566,89.743,165230900,140.337
2012-11-15,91.733,92.643,90.425,90.51,91975100,141.537
2012-11-14,92.671,93.347,90.738,91.506,145230200,143.094
2012-11-13,92.131,92.842,89.162,92.415,260008100,144.517
2012-11-12,95.174,96.169,94.349,94.747,79837300,148.163
2012-11-09,95.174,95.60,94.201,95.316,74488900,149.053
2012-11-08,96.283,96.591,95.288,95.316,47178700,149.053
2012-11-07,96.538,97.256,95.259,95.373,126235600,149.142
2012-11-06,95.458,96.57,95.401,96.112,81701100,150.297
2012-11-05,95.544,95.737,94.719,95.23,56310600,148.919
2012-11-02,96.624,96.937,95.132,95.657,113709200,149.586
2012-11-01,95.913,97.384,95.907,96.681,56372100,151.187
2012-10-31,97.562,98.415,95.638,95.685,108046900,149.63
2012-10-30,96.283,97.645,96.283,97.278,38854300,152.121
2012-10-29,96.453,96.877,96.055,96.425,42296700,150.787
2012-10-26,96.681,97.306,95.799,96.51,107473200,150.92
2012-10-25,98.33,98.895,96.908,97.051,94907000,151.765
2012-10-24,99.268,100.065,97.999,98.074,224670300,153.365
2012-10-23,100.69,100.832,98.984,99.524,64653900,155.634
2012-10-22,100.918,101.443,100.086,100.69,53260200,157.457
2012-10-19,100.605,101.375,100.093,100.946,69596600,157.857
2012-10-18,99.638,101.344,99.382,100.548,126425700,157.235
2012-10-17,98.558,99.649,98.103,99.382,97041300,155.412
2012-10-16,98.927,99.256,98.216,98.387,78802900,153.855
2012-10-15,99.268,99.848,98.33,98.558,72872300,154.122
2012-10-12,101.23,101.23,99.24,99.411,109650400,155.456
2012-10-11,101.088,101.913,100.719,101.43,46544900,158.613
2012-10-10,101.998,102.112,101.259,101.259,42421600,158.346
2012-10-09,102.624,102.937,101.373,101.998,50289900,159.503
2012-10-08,102.198,103.293,102.198,102.567,31412100,160.391
2012-10-05,101.572,103.278,101.572,102.738,102991600,160.658
2012-10-04,101.287,101.714,100.861,101.23,55669900,158.302
2012-10-03,99.951,101.145,99.667,100.946,57752200,157.857
2012-10-02,100.008,100.719,99.553,100.093,50809800,156.523
2012-10-01,100.065,100.701,99.695,100.292,67044100,156.834
2012-09-28,101.145,101.23,99.78,99.951,98584100,156.301
2012-09-27,101.344,101.486,100.264,100.605,49966500,157.323
2012-09-26,101.344,101.486,100.377,100.889,52835800,157.768
2012-09-25,101.23,102.226,100.946,101.714,88701300,159.057
2012-09-24,101.117,101.241,100.52,101.23,97435200,158.302
2012-09-21,100.207,101.538,99.979,101.486,137970300,158.702
2012-09-20,99.069,100.106,98.901,99.524,83722000,155.634
2012-09-19,99.837,100.444,98.586,99.212,76033500,155.145
2012-09-18,98.899,100.794,98.586,99.752,98945600,155.989
2012-09-17,98.956,99.846,98.415,98.757,77317100,154.433
2012-09-14,101.941,102.084,99.61,100.008,100400800,156.389
2012-09-13,99.183,101.558,98.814,100.861,126765000,157.723
2012-09-12,100.093,100.662,98.216,98.956,126827300,154.745
2012-09-11,100.491,101.164,99.866,100.463,98883800,157.101
2012-09-10,100.292,101.23,100.025,100.434,52193600,157.056
2012-09-07,101.97,102.283,100.264,100.719,107381000,157.502
2012-09-06,100.946,103.842,99.282,101.799,135484800,159.191
2012-09-05,101.742,103.95,100.264,100.377,111522400,156.968
2012-09-04,102.937,103.221,101.023,101.486,112280300,158.702
2012-09-03,103.306,104.279,103.136,104.188,32669500,162.926
2012-08-31,104.245,104.33,103.164,103.221,114230600,161.414
2012-08-30,104.586,105.183,104.131,104.131,40714300,162.838
2012-08-29,104.984,105.613,104.359,104.70,61864000,163.726
2012-08-28,106.122,106.122,104.643,105.212,52765100,164.527
2012-08-27,105.069,105.069,105.069,105.069,000,164.305
2012-08-24,104.927,105.638,104.557,105.069,36271400,164.305
2012-08-23,104.984,105.24,103.932,104.70,43942100,163.726
2012-08-22,105.439,105.741,104.529,104.557,45854800,163.504
2012-08-21,106.377,106.633,105.553,106.122,41908600,165.95
2012-08-20,105.894,106.582,105.638,106.207,51130400,166.083
2012-08-17,105.979,106.125,104.70,105.752,54883600,165.372
2012-08-16,107.344,107.344,105.325,105.524,81754600,165.016
2012-08-15,107.202,107.998,106.719,107.344,64658500,167.862
2012-08-14,108.538,109.158,108.112,108.396,74764300,169.507
2012-08-13,108.283,108.88,107.486,108.169,37970900,169.151
2012-08-10,107.714,108.72,107.515,108.311,37747900,169.374
2012-08-09,108.766,108.908,107.544,107.998,154925500,168.884
2012-08-08,108.055,109.022,107.45,108.766,59464500,170.085
2012-08-07,108.197,108.851,107.373,108.197,86522900,169.196
2012-08-06,108.055,108.482,107.06,108.254,76764700,169.285
2012-08-03,107.202,108.424,106.207,108.14,65151100,169.107
2012-08-02,107.571,107.657,105.951,106.889,77185700,167.15
2012-08-01,104.245,107.573,103.875,107.316,115586000,167.817
2012-07-31,104.216,105.067,103.846,103.846,70845200,162.392
2012-07-30,103.392,103.932,102.794,103.79,97052800,162.304
2012-07-27,102.595,103.614,102.055,103.164,69458200,161.325
2012-07-26,101.714,102.967,101.316,102.198,68240200,159.814
2012-07-25,101.088,102.219,100.605,101.117,65969700,158.124
2012-07-24,101.828,102.339,100.491,100.918,62638000,157.813
2012-07-23,102.027,102.662,101.204,101.913,70470900,159.369
2012-07-20,102.88,103.846,100.851,102.368,169548000,160.08
2012-07-19,105.496,106.349,103.136,104.102,140937700,162.792
2012-07-18,104.472,105.325,104.046,105.325,67468900,164.705
2012-07-17,104.814,104.814,103.051,103.903,80811400,162.481
2012-07-16,103.989,105.362,103.448,104.245,71359000,163.015
2012-07-13,103.989,104.359,103.392,103.989,61445100,162.615
2012-07-12,104.131,104.529,102.794,103.448,75384800,161.77
2012-07-11,103.477,105.176,102.88,104.671,94928700,163.682
2012-07-10,103.506,103.733,102.595,103.306,61705200,161.548
2012-07-09,103.249,103.994,102.453,103.107,53047100,161.237
2012-07-06,103.761,104.143,102.538,102.852,47408900,160.837
2012-07-05,102.51,103.761,101.771,103.761,87441700,162.259
2012-07-04,101.856,103.369,101.799,102.652,45713100,160.525
2012-07-03,101.828,102.188,95.799,102.112,60544700,159.68
